"date","home_team","away_team","home_score","away_score","tournament","city","country","neutral","lat","lng","random"
"1930-07-13T00:00:00.000Z","Belgium","United States",0,3,"FIFA World Cup","Montevideo","Uruguay","TRUE",-34.8667,-56.1667,0.6265702299870586
"1930-07-13T00:00:00.000Z","France","Mexico",4,1,"FIFA World Cup","Montevideo","Uruguay","TRUE",-34.8667,-56.1667,0.8626836720528919
"1930-07-14T00:00:00.000Z","Brazil","Yugoslavia",1,2,"FIFA World Cup","Montevideo","Uruguay","TRUE",-34.8667,-56.1667,0.8138544172520839
"1930-07-14T00:00:00.000Z","Peru","Romania",1,3,"FIFA World Cup","Montevideo","Uruguay","TRUE",-34.8667,-56.1667,0.9455111020016644
"1930-07-15T00:00:00.000Z","Argentina","France",1,0,"FIFA World Cup","Montevideo","Uruguay","TRUE",-34.8667,-56.1667,0.41010752816713936
"1930-07-16T00:00:00.000Z","Chile","Mexico",3,0,"FIFA World Cup","Montevideo","Uruguay","TRUE",-34.8667,-56.1667,0.9869435310135142
"1930-07-17T00:00:00.000Z","Bolivia","Yugoslavia",0,4,"FIFA World Cup","Montevideo","Uruguay","TRUE",-34.8667,-56.1667,0.6027795142055248
"1930-07-17T00:00:00.000Z","Paraguay","United States",0,3,"FIFA World Cup","Montevideo","Uruguay","TRUE",-34.8667,-56.1667,0.4613338788010397
"1930-07-18T00:00:00.000Z","Uruguay","Peru",1,0,"FIFA World Cup","Montevideo","Uruguay","FALSE",-34.8667,-56.1667,0.862651728328163
"1930-07-19T00:00:00.000Z","Argentina","Mexico",6,3,"FIFA World Cup","Montevideo","Uruguay","TRUE",-34.8667,-56.1667,0.17128258994168322
"1930-07-19T00:00:00.000Z","Chile","France",1,0,"FIFA World Cup","Montevideo","Uruguay","TRUE",-34.8667,-56.1667,0.6632916176505597
"1930-07-20T00:00:00.000Z","Belgium","Paraguay",0,1,"FIFA World Cup","Montevideo","Uruguay","TRUE",-34.8667,-56.1667,0.7380094821458476
"1930-07-20T00:00:00.000Z","Bolivia","Brazil",0,4,"FIFA World Cup","Montevideo","Uruguay","TRUE",-34.8667,-56.1667,0.6565845893759175
"1930-07-21T00:00:00.000Z","Uruguay","Romania",4,0,"FIFA World Cup","Montevideo","Uruguay","FALSE",-34.8667,-56.1667,0.5890992294096287
"1930-07-22T00:00:00.000Z","Argentina","Chile",3,1,"FIFA World Cup","Montevideo","Uruguay","TRUE",-34.8667,-56.1667,0.5278913648674308
"1930-07-26T00:00:00.000Z","Argentina","United States",6,1,"FIFA World Cup","Montevideo","Uruguay","TRUE",-34.8667,-56.1667,0.47590713586000133
"1930-07-27T00:00:00.000Z","Uruguay","Yugoslavia",6,1,"FIFA World Cup","Montevideo","Uruguay","FALSE",-34.8667,-56.1667,0.6152796016329347
"1930-07-30T00:00:00.000Z","Uruguay","Argentina",4,2,"FIFA World Cup","Montevideo","Uruguay","FALSE",-34.8667,-56.1667,0.9797384881088371
"1934-05-27T00:00:00.000Z","Argentina","Sweden",2,3,"FIFA World Cup","Bologna","Italy","TRUE",44.4939,11.3428,0.020579622167742118
"1934-05-27T00:00:00.000Z","Austria","France",3,2,"FIFA World Cup","Turin","Italy","TRUE",45.0667,7.7,0.6792571928656597
"1934-05-27T00:00:00.000Z","Belgium","Germany",2,5,"FIFA World Cup","Florence","Italy","TRUE",43.7714,11.2542,0.45336757444745235
"1934-05-27T00:00:00.000Z","Brazil","Spain",1,3,"FIFA World Cup","Genoa","Italy","TRUE",44.4072,8.934,0.6920117627813278
"1934-05-27T00:00:00.000Z","Czechoslovakia","Romania",2,1,"FIFA World Cup","Trieste","Italy","TRUE",45.6503,13.7703,0.5632063546334185
"1934-05-27T00:00:00.000Z","Egypt","Hungary",2,4,"FIFA World Cup","Naples","Italy","TRUE",40.8333,14.25,0.6467096230612115
"1934-05-27T00:00:00.000Z","Italy","United States",7,1,"FIFA World Cup","Rome","Italy","FALSE",41.8931,12.4828,0.7238012016379844
"1934-05-27T00:00:00.000Z","Netherlands","Switzerland",2,3,"FIFA World Cup","Milan","Italy","TRUE",45.4669,9.19,0.9007434818538205
"1934-05-31T00:00:00.000Z","Austria","Hungary",2,1,"FIFA World Cup","Bologna","Italy","TRUE",44.4939,11.3428,0.5666707525041135
"1934-05-31T00:00:00.000Z","Czechoslovakia","Switzerland",3,2,"FIFA World Cup","Turin","Italy","TRUE",45.0667,7.7,0.651597001257856
"1934-05-31T00:00:00.000Z","Germany","Sweden",2,1,"FIFA World Cup","Milan","Italy","TRUE",45.4669,9.19,0.27968674166150076
"1934-05-31T00:00:00.000Z","Italy","Spain",1,1,"FIFA World Cup","Florence","Italy","FALSE",43.7714,11.2542,0.35013672381407823
"1934-06-01T00:00:00.000Z","Italy","Spain",1,0,"FIFA World Cup","Florence","Italy","FALSE",43.7714,11.2542,0.2399832174788148
"1934-06-03T00:00:00.000Z","Czechoslovakia","Germany",3,1,"FIFA World Cup","Rome","Italy","TRUE",41.8931,12.4828,0.5838191442746614
"1934-06-03T00:00:00.000Z","Italy","Austria",1,0,"FIFA World Cup","Milan","Italy","FALSE",45.4669,9.19,0.3747125826627977
"1934-06-07T00:00:00.000Z","Austria","Germany",2,3,"FIFA World Cup","Naples","Italy","TRUE",40.8333,14.25,0.47975679500302837
"1934-06-10T00:00:00.000Z","Italy","Czechoslovakia",2,1,"FIFA World Cup","Rome","Italy","FALSE",41.8931,12.4828,0.5071092419921488
"1938-06-04T00:00:00.000Z","Germany","Switzerland",1,1,"FIFA World Cup","Paris","France","TRUE",48.8566,2.3522,0.22011432207666837
"1938-06-05T00:00:00.000Z","Brazil","Poland",6,5,"FIFA World Cup","Strasbourg","France","TRUE",48.5833,7.7458,0.14670748823530189
"1938-06-05T00:00:00.000Z","Cuba","Romania",3,3,"FIFA World Cup","Toulouse","France","TRUE",43.6045,1.444,0.8641026918233894
"1938-06-05T00:00:00.000Z","Czechoslovakia","Netherlands",3,0,"FIFA World Cup","Le Havre","France","TRUE",49.49,0.1,0.853703872401415
"1938-06-05T00:00:00.000Z","France","Belgium",3,1,"FIFA World Cup","Colombes","France","FALSE",48.9236,2.2522,0.1577537282629211
"1938-06-05T00:00:00.000Z","Hungary","Indonesia",6,0,"FIFA World Cup","Reims","France","TRUE",49.2628,4.0347,0.14800689697839275
"1938-06-05T00:00:00.000Z","Italy","Norway",2,1,"FIFA World Cup","Marseille","France","TRUE",43.2964,5.37,0.7244312413770211
"1938-06-09T00:00:00.000Z","Cuba","Romania",2,1,"FIFA World Cup","Toulouse","France","TRUE",43.6045,1.444,0.9988824590711287
"1938-06-09T00:00:00.000Z","Germany","Switzerland",2,4,"FIFA World Cup","Paris","France","TRUE",48.8566,2.3522,0.16988091811050876
"1938-06-12T00:00:00.000Z","Brazil","Czechoslovakia",1,1,"FIFA World Cup","Bordeaux","France","TRUE",44.84,-0.58,0.5178330318800364
"1938-06-12T00:00:00.000Z","Cuba","Sweden",0,8,"FIFA World Cup","Antibes","France","TRUE",43.5808,7.1239,0.7853680136037395
"1938-06-12T00:00:00.000Z","France","Italy",1,3,"FIFA World Cup","Colombes","France","FALSE",48.9236,2.2522,0.881480535590127
"1938-06-12T00:00:00.000Z","Hungary","Switzerland",2,0,"FIFA World Cup","Lille","France","TRUE",50.6278,3.0583,0.2290914142522371
"1938-06-14T00:00:00.000Z","Brazil","Czechoslovakia",2,1,"FIFA World Cup","Bordeaux","France","TRUE",44.84,-0.58,0.891022949987818
"1938-06-16T00:00:00.000Z","Brazil","Italy",1,2,"FIFA World Cup","Marseille","France","TRUE",43.2964,5.37,0.2144741901865992
"1938-06-16T00:00:00.000Z","Hungary","Sweden",5,1,"FIFA World Cup","Paris","France","TRUE",48.8566,2.3522,0.3021014480241311
"1938-06-19T00:00:00.000Z","Brazil","Sweden",4,2,"FIFA World Cup","Bordeaux","France","TRUE",44.84,-0.58,0.7368255588551638
"1938-06-19T00:00:00.000Z","Hungary","Italy",2,4,"FIFA World Cup","Colombes","France","TRUE",48.9236,2.2522,0.3206591177164677
"1950-06-24T00:00:00.000Z","Brazil","Mexico",4,0,"FIFA World Cup","Rio de Janeiro","Brazil","FALSE",-22.9083,-43.1964,0.3312928352857152
"1950-06-25T00:00:00.000Z","Chile","England",0,2,"FIFA World Cup","Rio de Janeiro","Brazil","TRUE",-22.9083,-43.1964,0.6800899099388296
"1950-06-25T00:00:00.000Z","Italy","Sweden",2,3,"FIFA World Cup","São Paulo","Brazil","TRUE",-23.5504,-46.6339,0.3003898515378298
"1950-06-25T00:00:00.000Z","Spain","United States",3,1,"FIFA World Cup","Curitiba","Brazil","TRUE",-25.4297,-49.2719,0.7871775829554437
"1950-06-25T00:00:00.000Z","Switzerland","Yugoslavia",0,3,"FIFA World Cup","Belo Horizonte","Brazil","TRUE",-19.9281,-43.9419,0.3872173904725176
"1950-06-28T00:00:00.000Z","Brazil","Switzerland",2,2,"FIFA World Cup","São Paulo","Brazil","FALSE",-23.5504,-46.6339,0.7187938777030989
"1950-06-28T00:00:00.000Z","Mexico","Yugoslavia",1,4,"FIFA World Cup","Porto Alegre","Brazil","TRUE",-30.0328,-51.23,0.41152998174975997
"1950-06-29T00:00:00.000Z","Chile","Spain",0,2,"FIFA World Cup","Rio de Janeiro","Brazil","TRUE",-22.9083,-43.1964,0.8752370132660299
"1950-06-29T00:00:00.000Z","England","United States",0,1,"FIFA World Cup","Belo Horizonte","Brazil","TRUE",-19.9281,-43.9419,0.18923950894962416
"1950-06-29T00:00:00.000Z","Paraguay","Sweden",2,2,"FIFA World Cup","Curitiba","Brazil","TRUE",-25.4297,-49.2719,0.8119980244136575
"1950-07-01T00:00:00.000Z","Brazil","Yugoslavia",2,0,"FIFA World Cup","Rio de Janeiro","Brazil","FALSE",-22.9083,-43.1964,0.872662559522194
"1950-07-02T00:00:00.000Z","Bolivia","Uruguay",0,8,"FIFA World Cup","Belo Horizonte","Brazil","TRUE",-19.9281,-43.9419,0.36746326772084026
"1950-07-02T00:00:00.000Z","Chile","United States",5,2,"FIFA World Cup","Recife","Brazil","TRUE",-8.0539,-34.8808,0.21141013103348238
"1950-07-02T00:00:00.000Z","England","Spain",0,1,"FIFA World Cup","Rio de Janeiro","Brazil","TRUE",-22.9083,-43.1964,0.7656339016035263
"1950-07-02T00:00:00.000Z","Italy","Paraguay",2,0,"FIFA World Cup","São Paulo","Brazil","TRUE",-23.5504,-46.6339,0.8943741428295278
"1950-07-02T00:00:00.000Z","Mexico","Switzerland",1,2,"FIFA World Cup","Porto Alegre","Brazil","TRUE",-30.0328,-51.23,0.9644833608132373
"1950-07-09T00:00:00.000Z","Brazil","Sweden",7,1,"FIFA World Cup","Rio de Janeiro","Brazil","FALSE",-22.9083,-43.1964,0.8479965678626593
"1950-07-09T00:00:00.000Z","Spain","Uruguay",2,2,"FIFA World Cup","São Paulo","Brazil","TRUE",-23.5504,-46.6339,0.7457208117006418
"1950-07-13T00:00:00.000Z","Brazil","Spain",6,1,"FIFA World Cup","Rio de Janeiro","Brazil","FALSE",-22.9083,-43.1964,0.6961592239214041
"1950-07-13T00:00:00.000Z","Sweden","Uruguay",2,3,"FIFA World Cup","São Paulo","Brazil","TRUE",-23.5504,-46.6339,0.0825586439794177
"1950-07-16T00:00:00.000Z","Brazil","Uruguay",1,2,"FIFA World Cup","Rio de Janeiro","Brazil","FALSE",-22.9083,-43.1964,0.2938462403476463
"1950-07-16T00:00:00.000Z","Spain","Sweden",1,3,"FIFA World Cup","São Paulo","Brazil","TRUE",-23.5504,-46.6339,0.23767714331067813
"1954-06-16T00:00:00.000Z","Austria","Scotland",1,0,"FIFA World Cup","Zürich","Switzerland","TRUE",47.3744,8.5411,0.21058359836954121
"1954-06-16T00:00:00.000Z","Brazil","Mexico",5,0,"FIFA World Cup","Geneva","Switzerland","TRUE",46.2,6.15,0.21648433727960037
"1954-06-16T00:00:00.000Z","Czechoslovakia","Uruguay",0,2,"FIFA World Cup","Berne","Switzerland","TRUE",40.6572,-84.9555,0.3877170541130073
"1954-06-16T00:00:00.000Z","France","Yugoslavia",0,1,"FIFA World Cup","Lausanne","Switzerland","TRUE",46.5333,6.6333,0.49451078972652507
"1954-06-17T00:00:00.000Z","Belgium","England",4,4,"FIFA World Cup","Basel","Switzerland","TRUE",47.5606,7.5906,0.4720129245196649
"1954-06-17T00:00:00.000Z","Germany","Turkey",4,1,"FIFA World Cup","Berne","Switzerland","TRUE",40.6572,-84.9555,0.42749326454513037
"1954-06-17T00:00:00.000Z","Hungary","South Korea",9,0,"FIFA World Cup","Zürich","Switzerland","TRUE",47.3744,8.5411,0.0157059513160287
"1954-06-17T00:00:00.000Z","Switzerland","Italy",2,1,"FIFA World Cup","Lausanne","Switzerland","FALSE",46.5333,6.6333,0.7357477942364303
"1954-06-19T00:00:00.000Z","Austria","Czechoslovakia",5,0,"FIFA World Cup","Zürich","Switzerland","TRUE",47.3744,8.5411,0.5017189049035833
"1954-06-19T00:00:00.000Z","Brazil","Yugoslavia",1,1,"FIFA World Cup","Lausanne","Switzerland","TRUE",46.5333,6.6333,0.4580705507784406
"1954-06-19T00:00:00.000Z","France","Mexico",3,2,"FIFA World Cup","Geneva","Switzerland","TRUE",46.2,6.15,0.9785162283602238
"1954-06-19T00:00:00.000Z","Scotland","Uruguay",0,7,"FIFA World Cup","Basel","Switzerland","TRUE",47.5606,7.5906,0.13478263340456942
"1954-06-20T00:00:00.000Z","Belgium","Italy",1,4,"FIFA World Cup","Lugano","Switzerland","TRUE",46.0103,8.9625,0.17283331800665724
"1954-06-20T00:00:00.000Z","Germany","Hungary",3,8,"FIFA World Cup","Basel","Switzerland","TRUE",47.5606,7.5906,0.7113960649036994
"1954-06-20T00:00:00.000Z","South Korea","Turkey",0,7,"FIFA World Cup","Geneva","Switzerland","TRUE",46.2,6.15,0.09989220076025607
"1954-06-20T00:00:00.000Z","Switzerland","England",0,2,"FIFA World Cup","Berne","Switzerland","FALSE",40.6572,-84.9555,0.23368365521016154
"1954-06-23T00:00:00.000Z","Germany","Turkey",7,2,"FIFA World Cup","Zürich","Switzerland","TRUE",47.3744,8.5411,0.5382743680610269
"1954-06-23T00:00:00.000Z","Switzerland","Italy",4,1,"FIFA World Cup","Basel","Switzerland","FALSE",47.5606,7.5906,0.7324330851516638
"1954-06-26T00:00:00.000Z","England","Uruguay",2,4,"FIFA World Cup","Basel","Switzerland","TRUE",47.5606,7.5906,0.7879298906650101
"1954-06-26T00:00:00.000Z","Switzerland","Austria",5,7,"FIFA World Cup","Lausanne","Switzerland","FALSE",46.5333,6.6333,0.7123069485769467
"1954-06-27T00:00:00.000Z","Brazil","Hungary",2,4,"FIFA World Cup","Berne","Switzerland","TRUE",40.6572,-84.9555,0.7226770850485889
"1954-06-27T00:00:00.000Z","Germany","Yugoslavia",2,0,"FIFA World Cup","Geneva","Switzerland","TRUE",46.2,6.15,0.26942876522966985
"1954-06-30T00:00:00.000Z","Austria","Germany",1,6,"FIFA World Cup","Basel","Switzerland","TRUE",47.5606,7.5906,0.8809629811414779
"1954-06-30T00:00:00.000Z","Hungary","Uruguay",4,2,"FIFA World Cup","Lausanne","Switzerland","TRUE",46.5333,6.6333,0.48270891556807927
"1954-07-03T00:00:00.000Z","Austria","Uruguay",3,1,"FIFA World Cup","Zürich","Switzerland","TRUE",47.3744,8.5411,0.22088308754521657
"1954-07-04T00:00:00.000Z","Germany","Hungary",3,2,"FIFA World Cup","Berne","Switzerland","TRUE",40.6572,-84.9555,0.12628357266154722
"1958-06-08T00:00:00.000Z","Argentina","Germany",1,3,"FIFA World Cup","Malmö","Sweden","TRUE",55.5833,13.0333,0.7227074661577904
"1958-06-08T00:00:00.000Z","Austria","Brazil",0,3,"FIFA World Cup","Uddevalla","Sweden","TRUE",59.3294,18.0686,0.23606653754872498
"1958-06-08T00:00:00.000Z","Czechoslovakia","Northern Ireland",0,1,"FIFA World Cup","Halmstad","Sweden","TRUE",56.6754,12.8587,0.09917671794829297
"1958-06-08T00:00:00.000Z","England","Russia",2,2,"FIFA World Cup","Gothenburg","Sweden","TRUE",57.6717,11.981,0.7448588142333232
"1958-06-08T00:00:00.000Z","France","Paraguay",7,3,"FIFA World Cup","Norrköping","Sweden","TRUE",58.5919,16.1856,0.6291226180088201
"1958-06-08T00:00:00.000Z","Hungary","Wales",1,1,"FIFA World Cup","Sandviken","Sweden","TRUE",59.3294,18.0686,0.8526030508310305
"1958-06-08T00:00:00.000Z","Scotland","Yugoslavia",1,1,"FIFA World Cup","Västerås","Sweden","TRUE",59.6173,16.5422,0.5684991976068812
"1958-06-08T00:00:00.000Z","Sweden","Mexico",3,0,"FIFA World Cup","Solna","Sweden","FALSE",59.3294,18.0686,0.7893632063033393
"1958-06-11T00:00:00.000Z","Argentina","Northern Ireland",3,1,"FIFA World Cup","Halmstad","Sweden","TRUE",56.6754,12.8587,0.04734889768178263
"1958-06-11T00:00:00.000Z","Austria","Russia",0,2,"FIFA World Cup","Borås","Sweden","TRUE",57.7304,12.92,0.8100187821869207
"1958-06-11T00:00:00.000Z","Brazil","England",0,0,"FIFA World Cup","Gothenburg","Sweden","TRUE",57.6717,11.981,0.39168067603739853
"1958-06-11T00:00:00.000Z","Czechoslovakia","Germany",2,2,"FIFA World Cup","Helsingborg","Sweden","TRUE",56.0424,12.721,0.376092051795349
"1958-06-11T00:00:00.000Z","France","Yugoslavia",2,3,"FIFA World Cup","Västerås","Sweden","TRUE",59.6173,16.5422,0.8649915277249636
"1958-06-11T00:00:00.000Z","Mexico","Wales",1,1,"FIFA World Cup","Solna","Sweden","TRUE",59.3294,18.0686,0.6602532957650071
"1958-06-11T00:00:00.000Z","Paraguay","Scotland",3,2,"FIFA World Cup","Norrköping","Sweden","TRUE",58.5919,16.1856,0.8946412286919003
"1958-06-12T00:00:00.000Z","Sweden","Hungary",2,1,"FIFA World Cup","Solna","Sweden","FALSE",59.3294,18.0686,0.9362242984010041
"1958-06-15T00:00:00.000Z","Argentina","Czechoslovakia",1,6,"FIFA World Cup","Helsingborg","Sweden","TRUE",56.0424,12.721,0.7914194763600515
"1958-06-15T00:00:00.000Z","Austria","England",2,2,"FIFA World Cup","Borås","Sweden","TRUE",57.7304,12.92,0.7753199205278467
"1958-06-15T00:00:00.000Z","Brazil","Russia",2,0,"FIFA World Cup","Gothenburg","Sweden","TRUE",57.6717,11.981,0.7372203694455193
"1958-06-15T00:00:00.000Z","France","Scotland",2,1,"FIFA World Cup","Örebro","Sweden","TRUE",59.2669,15.1965,0.30620410509162
"1958-06-15T00:00:00.000Z","Germany","Northern Ireland",2,2,"FIFA World Cup","Malmö","Sweden","TRUE",55.5833,13.0333,0.15602479370200117
"1958-06-15T00:00:00.000Z","Hungary","Mexico",4,0,"FIFA World Cup","Sandviken","Sweden","TRUE",59.3294,18.0686,0.4029797384205487
"1958-06-15T00:00:00.000Z","Paraguay","Yugoslavia",3,3,"FIFA World Cup","Eskilstuna","Sweden","TRUE",59.3294,18.0686,0.46806218802953237
"1958-06-15T00:00:00.000Z","Sweden","Wales",0,0,"FIFA World Cup","Solna","Sweden","FALSE",59.3294,18.0686,0.5920404564930819
"1958-06-17T00:00:00.000Z","Czechoslovakia","Northern Ireland",1,2,"FIFA World Cup","Malmö","Sweden","TRUE",55.5833,13.0333,0.77145599338285
"1958-06-17T00:00:00.000Z","England","Russia",0,1,"FIFA World Cup","Gothenburg","Sweden","TRUE",57.6717,11.981,0.26128698143708196
"1958-06-17T00:00:00.000Z","Hungary","Wales",1,2,"FIFA World Cup","Solna","Sweden","TRUE",59.3294,18.0686,0.870564859943461
"1958-06-19T00:00:00.000Z","Brazil","Wales",1,0,"FIFA World Cup","Gothenburg","Sweden","TRUE",57.6717,11.981,0.7474919722391105
"1958-06-19T00:00:00.000Z","France","Northern Ireland",4,0,"FIFA World Cup","Norrköping","Sweden","TRUE",58.5919,16.1856,0.3931614184420913
"1958-06-19T00:00:00.000Z","Germany","Yugoslavia",1,0,"FIFA World Cup","Malmö","Sweden","TRUE",55.5833,13.0333,0.6991372597537795
"1958-06-19T00:00:00.000Z","Sweden","Russia",2,0,"FIFA World Cup","Solna","Sweden","FALSE",59.3294,18.0686,0.3220019956102136
"1958-06-24T00:00:00.000Z","Brazil","France",5,2,"FIFA World Cup","Solna","Sweden","TRUE",59.3294,18.0686,0.9981619264361521
"1958-06-24T00:00:00.000Z","Sweden","Germany",3,1,"FIFA World Cup","Gothenburg","Sweden","FALSE",57.6717,11.981,0.9006004684572801
"1958-06-28T00:00:00.000Z","France","Germany",6,3,"FIFA World Cup","Gothenburg","Sweden","TRUE",57.6717,11.981,0.996379244186669
"1958-06-29T00:00:00.000Z","Sweden","Brazil",2,5,"FIFA World Cup","Solna","Sweden","FALSE",59.3294,18.0686,0.6006709934934709
"1962-05-30T00:00:00.000Z","Argentina","Bulgaria",1,0,"FIFA World Cup","Rancagua","Chile","TRUE",-34.1654,-70.7398,0.002508091950028879
"1962-05-30T00:00:00.000Z","Brazil","Mexico",2,0,"FIFA World Cup","Viña del Mar","Chile","TRUE",-33.0245,-71.5518,0.6854546322000847
"1962-05-30T00:00:00.000Z","Chile","Switzerland",3,1,"FIFA World Cup","Santiago","Chile","FALSE",-33.45,-70.6667,0.795812891984679
"1962-05-30T00:00:00.000Z","Colombia","Uruguay",1,2,"FIFA World Cup","Arica","Chile","TRUE",-18.4784,-70.3211,0.9587707005891688
"1962-05-31T00:00:00.000Z","Czechoslovakia","Spain",1,0,"FIFA World Cup","Viña del Mar","Chile","TRUE",-33.0245,-71.5518,0.8090259962916044
"1962-05-31T00:00:00.000Z","England","Hungary",1,2,"FIFA World Cup","Rancagua","Chile","TRUE",-34.1654,-70.7398,0.1181335618379189
"1962-05-31T00:00:00.000Z","Germany","Italy",0,0,"FIFA World Cup","Santiago","Chile","TRUE",-33.45,-70.6667,0.5890437699448063
"1962-05-31T00:00:00.000Z","Russia","Yugoslavia",2,0,"FIFA World Cup","Arica","Chile","TRUE",-18.4784,-70.3211,0.9616715306288794
"1962-06-02T00:00:00.000Z","Argentina","England",1,3,"FIFA World Cup","Rancagua","Chile","TRUE",-34.1654,-70.7398,0.4874583614030856
"1962-06-02T00:00:00.000Z","Brazil","Czechoslovakia",0,0,"FIFA World Cup","Viña del Mar","Chile","TRUE",-33.0245,-71.5518,0.6990890763951101
"1962-06-02T00:00:00.000Z","Chile","Italy",2,0,"FIFA World Cup","Santiago","Chile","FALSE",-33.45,-70.6667,0.8636434167461384
"1962-06-02T00:00:00.000Z","Uruguay","Yugoslavia",1,3,"FIFA World Cup","Arica","Chile","TRUE",-18.4784,-70.3211,0.004411510543088193
"1962-06-03T00:00:00.000Z","Bulgaria","Hungary",1,6,"FIFA World Cup","Rancagua","Chile","TRUE",-34.1654,-70.7398,0.4641158184504497
"1962-06-03T00:00:00.000Z","Colombia","Russia",4,4,"FIFA World Cup","Arica","Chile","TRUE",-18.4784,-70.3211,0.1307361528861346
"1962-06-03T00:00:00.000Z","Germany","Switzerland",2,1,"FIFA World Cup","Santiago","Chile","TRUE",-33.45,-70.6667,0.36372352146179443
"1962-06-03T00:00:00.000Z","Mexico","Spain",0,1,"FIFA World Cup","Viña del Mar","Chile","TRUE",-33.0245,-71.5518,0.8678803007465621
"1962-06-06T00:00:00.000Z","Argentina","Hungary",0,0,"FIFA World Cup","Rancagua","Chile","TRUE",-34.1654,-70.7398,0.6864118783440363
"1962-06-06T00:00:00.000Z","Brazil","Spain",2,1,"FIFA World Cup","Viña del Mar","Chile","TRUE",-33.0245,-71.5518,0.649923663565533
"1962-06-06T00:00:00.000Z","Chile","Germany",0,2,"FIFA World Cup","Santiago","Chile","FALSE",-33.45,-70.6667,0.7576113679297167
"1962-06-06T00:00:00.000Z","Russia","Uruguay",2,1,"FIFA World Cup","Arica","Chile","TRUE",-18.4784,-70.3211,0.14757385958524516
"1962-06-07T00:00:00.000Z","Bulgaria","England",0,0,"FIFA World Cup","Rancagua","Chile","TRUE",-34.1654,-70.7398,0.07373487522554645
"1962-06-07T00:00:00.000Z","Colombia","Yugoslavia",0,5,"FIFA World Cup","Arica","Chile","TRUE",-18.4784,-70.3211,0.7765531474344349
"1962-06-07T00:00:00.000Z","Czechoslovakia","Mexico",1,3,"FIFA World Cup","Viña del Mar","Chile","TRUE",-33.0245,-71.5518,0.9860203453715177
"1962-06-07T00:00:00.000Z","Italy","Switzerland",3,0,"FIFA World Cup","Santiago","Chile","TRUE",-33.45,-70.6667,0.32879882238158586
"1962-06-10T00:00:00.000Z","Brazil","England",3,1,"FIFA World Cup","Viña del Mar","Chile","TRUE",-33.0245,-71.5518,0.17642337336608938
"1962-06-10T00:00:00.000Z","Chile","Russia",2,1,"FIFA World Cup","Arica","Chile","FALSE",-18.4784,-70.3211,0.6842751308188819
"1962-06-10T00:00:00.000Z","Czechoslovakia","Hungary",1,0,"FIFA World Cup","Rancagua","Chile","TRUE",-34.1654,-70.7398,0.349138242847262
"1962-06-10T00:00:00.000Z","Germany","Yugoslavia",0,1,"FIFA World Cup","Santiago","Chile","TRUE",-33.45,-70.6667,0.7257099521919179
"1962-06-13T00:00:00.000Z","Chile","Brazil",2,4,"FIFA World Cup","Santiago","Chile","FALSE",-33.45,-70.6667,0.8907938025120028
"1962-06-13T00:00:00.000Z","Czechoslovakia","Yugoslavia",3,1,"FIFA World Cup","Viña del Mar","Chile","TRUE",-33.0245,-71.5518,0.8353816904574198
"1962-06-16T00:00:00.000Z","Chile","Yugoslavia",1,0,"FIFA World Cup","Santiago","Chile","FALSE",-33.45,-70.6667,0.41192309215569933
"1962-06-17T00:00:00.000Z","Brazil","Czechoslovakia",3,1,"FIFA World Cup","Santiago","Chile","TRUE",-33.45,-70.6667,0.06546553057409232
"1966-07-11T00:00:00.000Z","England","Uruguay",0,0,"FIFA World Cup","London","England","FALSE",51.5072,-0.1275,0.22409287138641565
"1966-07-12T00:00:00.000Z","Brazil","Bulgaria",2,0,"FIFA World Cup","Liverpool","England","TRUE",53.4075,-2.9919,0.3815192320459284
"1966-07-12T00:00:00.000Z","Germany","Switzerland",5,0,"FIFA World Cup","Sheffield","England","TRUE",53.3808,-1.4703,0.9948131620642984
"1966-07-12T00:00:00.000Z","North Korea","Russia",0,3,"FIFA World Cup","Middlesbrough","England","TRUE",54.5767,-1.2355,0.843979510959634
"1966-07-13T00:00:00.000Z","Argentina","Spain",2,1,"FIFA World Cup","Birmingham","England","TRUE",52.48,-1.9025,0.5654800787456777
"1966-07-13T00:00:00.000Z","Chile","Italy",0,2,"FIFA World Cup","Sunderland","England","TRUE",54.906,-1.381,0.7806709479017309
"1966-07-13T00:00:00.000Z","France","Mexico",1,1,"FIFA World Cup","London","England","TRUE",51.5072,-0.1275,0.18466859700694171
"1966-07-13T00:00:00.000Z","Hungary","Portugal",1,3,"FIFA World Cup","Manchester","England","TRUE",53.4794,-2.2453,0.6023879585155874
"1966-07-15T00:00:00.000Z","Brazil","Hungary",1,3,"FIFA World Cup","Liverpool","England","TRUE",53.4075,-2.9919,0.16311032916141022
"1966-07-15T00:00:00.000Z","Chile","North Korea",1,1,"FIFA World Cup","Middlesbrough","England","TRUE",54.5767,-1.2355,0.9915138846918317
"1966-07-15T00:00:00.000Z","France","Uruguay",1,2,"FIFA World Cup","London","England","TRUE",51.5072,-0.1275,0.3628215235439036
"1966-07-15T00:00:00.000Z","Spain","Switzerland",2,1,"FIFA World Cup","Sheffield","England","TRUE",53.3808,-1.4703,0.7498566055525033
"1966-07-16T00:00:00.000Z","Argentina","Germany",0,0,"FIFA World Cup","Birmingham","England","TRUE",52.48,-1.9025,0.8582380081684915
"1966-07-16T00:00:00.000Z","Bulgaria","Portugal",0,3,"FIFA World Cup","Manchester","England","TRUE",53.4794,-2.2453,0.07913082093408774
